Vinati Organics Ltd.,3.7,0.55,5.48,1.46,3.38,1.15,8.56,31.82,8.33,2.69,4.79
Vindhya Telelinks Ltd.,0.01,0.23,0.1,1.18,5.89,4.64,2.64,0.06,1.34,1.18,4.85
Visaka Industries Ltd.,0.1,0.02,0.49,0.12,0.64,42.1,1.71,0.58,3.96,3.29,0.4
Vishal Fabrics Ltd.,,,0.34,1.27,5.33,0.56,9.98,1.16,1.11,4.93,0.31
Vishnu Chemicals Ltd.,0.04,0.12,3.09,1.04,2.99,0.26,0.01,0.06,0.1,8.37,0.58
Vodafone Idea Ltd.,163.87,259.5,35.67,48.97,2750.29,178.25,26.48,93.84,810.51,346.65,155.46
Voltamp Transformers Ltd.,0.18,0.19,3.25,0.48,0.98,0.51,0.64,0.16,0.13,1.53,2.01
Voltas Ltd.,25.51,55.07,33.34,13.95,22.97,37.73,25.53,10.01,73.2,21.94,22.53
W S Industries (India) Ltd.,0,0,0.03,0,0.01,0.09,0,0.01,0.02,0.03,0.04
Weizmann Ltd.,0,21.17,0.03,0.13,0.03,0.04,0.05,0.05,0.06,0.21,0.09
Welspun Corp Ltd.,192.68,3.06,4.51,7.19,2.62,28.13,4.7,8.74,12.92,17.55,9.39
Welspun Enterprises Ltd.,0.02,0.01,0.21,1.3,1.14,12.45,2.49,1.12,1.47,2.19,5.52
Welspun India Ltd.,4.87,0.91,33.34,14.36,21.26,19.38,6.04,2.28,3.95,23.87,3.71
Wendt (India) Ltd.,0.04,0.03,0.74,0.38,0.02,0.54,0.25,0.11,0.27,0.37,0.55
West Coast Paper Mills Ltd.,3.45,0.95,4.74,0.95,2.79,7.63,5.38,1.23,0.97,1.79,12.68
Westlife Foodworld Ltd.,0,47.18,0.7,1.32,1.79,28.7,2.71,3.06,5.29,2.07,13.15
Wheels India Ltd.,0.48,1.29,0.62,0.05,0.05,0.99,0.28,0.18,0.37,0.43,0.82
Whirlpool Of India Ltd.,1.66,0.34,107.12,2.45,8.45,1.48,2,7.01,9.26,9.9,19.6
Wipro Ltd.,23.68,36.94,57.11,51.19,61.03,64.35,64.85,42.21,193.52,465.38,92.74
Wonderla Holidays Ltd.,,,8.72,1.37,1.08,3.73,0.06,0.1,1.18,2.03,0.35
Xchanging Solutions Ltd.,0.08,0.01,0.33,0.2,0.46,0.47,0.55,0.44,0.28,5.39,0.53
Xpro India Ltd.,0.08,0.03,0,0.54,1.67,0.09,0.09,0,0.21,1.9,1.94
Yes Bank Ltd.,81.64,231.4,238.45,1410.55,215.7,207.99,1020.53,272.8,237.8,196.01,341
Z F Commercial Vehicle Control Systems India Ltd.,0.41,0,7.9,47.09,17.9,4.89,0.07,1.08,0.81,1.37,2.35
Zee Entertainment Enterprises Ltd.,669.3,41.31,37.56,29.08,65.79,28.6,507.15,59.02,92.03,164.57,58.96
Zee Learn Ltd.,2.9,0.15,5.81,0.24,2.21,3.25,0.92,0.22,0.96,7.08,0.39
Zen Technologies Ltd.,0.05,0.03,7.19,3.04,2.94,2.82,0.26,0.02,1.18,21.89,11.18
Zenith Exports Ltd.,0,0.04,0.01,0,0,0.1,0.01,0,0,0.04,0.27
Zensar Technologies Ltd.,0.48,7.84,5.28,8.92,2.17,4.13,0.55,0.52,1.24,19.79,26.82
Zomato Ltd.,,,,,,,,,,156.9,276.84
Zydus Lifesciences Ltd.,2.09,4.77,7.09,32.33,168.96,30.87,13.33,6.06,44.43,75.6,4.02
Zydus Wellness Ltd.,1.46,1.06,2.36,0.54,0.86,0.23,0.8,2.34,3.11,1.03,1.68
